,links
207,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/kl-series-cortex-m0-plus/kinetis-kl1x-48-mhz-mainstream-small-ultra-low-power-microcontrollers-mcus-based-on-arm-cortex-m0-plus-core:KL1x?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KL1x&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
208,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-6-processors/i-mx-6duallite-processors-dual-core-3d-graphics-hd-video-arm-cortex-a9-core:i.MX6DL?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX6DL&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
209,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/5xx-controllers/32-bit-microcontrollers:MPC561?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC561&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
210,https://www.nxp.com/docs/en/data-sheet/K20P144M120SF3.pdf?pspll=1
211,https://www.nxp.com/docs/en/data-sheet/LPC18S5X_S3X.pdf?pspll=1
212,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-mature-processors/multimedia-applications-processors-hd-video-high-end-advanced-applications-arm-cortex-a8-core:i.MX537?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX537&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
213,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-8-processors/i-mx-8m-mini-arm-cortex-a53-cortex-m4-audio-voice-video:i.MX8MMINI?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX8MMINI&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
214,https://www.nxp.com/docs/en/data-sheet/MPC5746R.pdf?pspll=1
215,https://www.nxp.com/products/processors-and-microcontrollers/power-architecture/integrated-host-processors/mpc8640d-integrated-dual-core-processor:MPC8640?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC8640&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
216,https://www.nxp.com/docs/en/data-sheet/LPC4350_30_20_10.pdf?pspll=1
217,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-6-processors/i-mx-6quadplus-processor-quad-core-high-performance-advanced-3d-graphics-hd-video-advanced-multimedia-arm-cortex-a9-core:i.MX6QP?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX6QP&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
218,https://www.nxp.com/docs/en/data-sheet/MC9S12XS256RMV1.pdf?pspll=1
219,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k27-150-mhz-2x-usb-2mb-flash-1mb-sram-microcontrollers-mcus-based-on-arm-cortex-m4-core:K27_150?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K27_150&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
220,https://www.nxp.com/webapp/Download?colCode=T1042&location=null&pspll=1
221,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k1x-mainstream/kinetis-k11-50-mhz-anti-tamper-microcontrollers-mcus-based-on-arm-cortex-m4-core:K11_50?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K11_50&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
222,https://www.nxp.com/docs/en/data-sheet/MC9S08JE128.pdf?pspll=1
223,https://www.nxp.com/docs/en/data-sheet/MPC5775KDS.pdf?pspll=1
224,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/16-bit-s12-and-s12x-mcus/s12d-automotive-and-industrial-microcontrollers-mcus:S12D?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S12D&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
225,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx28-processors/multimedia-applications-processors-dual-can-high-performance-low-power-arm9-core:i.MX286?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX286&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
226,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/i-mx-rt-crossover-mcus/i-mx-rt1020-crossover-mcu-with-arm-cortex-m7-core:i.MX-RT1020?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX-RT1020&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
227,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/i-mx-rt-crossover-mcus/i-mx-rt1010-crossover-mcu-with-arm-cortex-m7-core:i.MX-RT1010?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX-RT1010&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
228,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/16-bit-legacy-mcus/16-bit-automotive-microcontroller:68HC912D60C?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/68HC912D60C&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
229,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-general-purpose-gtmcus:S08GT?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08GT&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
230,https://www.nxp.com/docs/en/data-sheet/K82P121M150SF5.pdf?pspll=1
231,https://www.nxp.com/webapp/Download?colCode=MPC8378EEC&location=null&pspll=1
232,https://www.nxp.com/docs/en/data-sheet/MPC866EC.pdf?pspll=1
233,https://www.nxp.com/docs/en/data-sheet/LPC43S6X.pdf?pspll=1
234,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/kv-series-cortex-m4-m0-plus-m7/kinetis-kv3x-100120-mhz-advanced-3ph-foc-sensorless-motor-control-mcus-based-on-arm-cortex-m4:KV3x?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KV3x&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
235,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/km-series-cortex-m0-plus/50-mhz-mainstream-precision-metrology-microcontrollers-based-on-arm-cortex-m0-plus:KM1x?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KM1x&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
236,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k4x-usb-and-segment-lcd/kinetis-k40-72-mhz-mixed-signal-integration-microcontrollers-based-on-arm-cortex-m4-core:K40_72?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K40_72&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
237,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/5xx-controllers/32-bit-microcontrollers:MPC564?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC564&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
238,https://www.nxp.com/docs/en/data-sheet/MPC5777M.pdf?pspll=1
239,https://www.nxp.com/products/processors-and-microcontrollers/power-architecture/mpc5xxx-microcontrollers/ultra-reliable-mpc56xx-mcus/ultra-reliable-mpc56xs-mcu-for-automotive-industrial-instrument-clusters:MPC564xS?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC564xS&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
240,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/layerscape-processors/layerscape-1020a-and-1022a-dual-core-processors:LS1020A?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/LS1020A&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
241,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/kl-series-cortex-m0-plus/kinetis-kl3x-48-mhz-segment-lcd-ultra-low-power-microcontrollers-mcus-based-on-arm-cortex-m0-plus-core:KL3x?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/KL3x&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
242,https://www.nxp.com/docs/en/data-sheet/LPC1759_58_56_54_52_51.pdf?pspll=1
243,https://www.nxp.com/docs/en/data-sheet/LPC12D27.pdf?pspll=1
244,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/powerquicc-processors/powerquicc-ii-pro-mpc83xx/powerquicc-ii-pro-processor-with-ddr2-tdm-pci-security-usb-quicc-engine-with-1-gb-ethernet-utopia:MPC8358E?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC8358E&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
245,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-segment-lcd-ll-mcus:S08LL?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08LL&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
246,https://www.nxp.com/docs/en/data-sheet/MC9S08SF4.pdf?pspll=1
247,https://www.nxp.com/docs/en/data-sheet/LPC178X_7X.pdf?pspll=1
248,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/i-mx-rt-crossover-mcus/i-mx-rt1064-crossover-mcu-with-arm-cortex-m7-core:i.MX-RT1064?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX-RT1064&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
249,https://www.nxp.com/docs/en/data-sheet/MPC8308EC.pdf?pspll=1
250,https://www.nxp.com/docs/en/data-sheet/MPC5200BDS.pdf?pspll=1
251,https://www.nxp.com/docs/en/data-sheet/LPC8N04.pdf?pspll=1
252,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k5x-measurement/kinetis-k51-100-mhz-segment-lcd-usb-microcontrollers-mcus-based-on-arm-cortex-m4-core:K51_100?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K51_100&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
253,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/digital-signal-controllers/32-bit-56f8xxxx-families/mc56f826xx-and-mc56f827xx-digital-signal-controllers:MC56F82xxx?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MC56F82xxx&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
254,https://www.nxp.com/docs/en/data-sheet/MPC5777C.pdf?pspll=1
255,https://www.nxp.com/products/processors-and-microcontrollers/power-architecture/qoriq-communication-processors/p-series/qoriq-p1010-and-p1014-low-power-communications-processors-with-trust-architecture:P1010?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/P1010&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
256,https://www.nxp.com/products/processors-and-microcontrollers/power-architecture/mpc5xxx-microcontrollers/ultra-reliable-mpc56xx-mcus/ultra-reliable-mpc56xb-mcu-for-automotive-and-industrial-general-purpose:MPC560xB?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC560xB&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
257,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k28-150-mhz-2x-usb-core-voltage-bypass-2mb-flash-1mb-sram-mcus-based-on-arm-cortex-m4:K28_150?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K28_150&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
258,https://www.nxp.com/docs/en/data-sheet/MC9S12Q128V1.pdf?pspll=1
259,https://www.nxp.com/webapp/Download?colCode=MPC8377EEC&location=null&pspll=1
260,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k5x-measurement/kinetis-k50-72-mhz-usb-microcontrollers-mcus-based-on-arm-cortex-m4-core:K50_72?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K50_72&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
261,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/8-bit-legacy-mcus/8-bit-general-purpose-g-mcus:HC08G?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/HC08G&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
262,https://www.nxp.com/docs/en/data-sheet/MPC5200.pdf?pspll=1
263,https://www.nxp.com/docs/en/data-sheet/IMX7SCEC.pdf?pspll=1
264,https://www.nxp.com/docs/en/data-sheet/MC9S12HZ256V2.pdf?pspll=1
265,https://www.nxp.com/webapp/Download?colCode=MPC8379EEC&location=null&pspll=1
266,https://www.nxp.com/docs/en/data-sheet/LPC82X.pdf?pspll=1
267,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-6-processors/i-mx-6quad-processors-high-performance-3d-graphics-hd-video-arm-cortex-a9-core:i.MX6Q?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX6Q&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
268,https://www.nxp.com/docs/en/data-sheet/MPC8323EEC.pdf?pspll=1
269,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-6-processors/i-mx-6dual-processors-dual-core-3d-graphics-hd-video-multimedia-arm-cortex-a9-core:i.MX6D?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX6D&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
270,https://www.nxp.com/docs/en/data-sheet/M68HC12B.pdf?pspll=1
271,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/16-bit-s12-and-s12x-mcus/s12xd-automotive-and-industrial-microcontrollers-mcus:S12XD?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S12XD&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
272,https://www.nxp.com/docs/en/data-sheet/MC9S08PL16S.pdf?pspll=1
273,https://www.nxp.com/docs/en/data-sheet/S32R274DS.pdf?pspll=1
274,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-6-processors/i-mx-6solo-processors-single-core-multimedia-3d-graphics-arm-cortex-a9-core:i.MX6S?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX6S&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
275,https://www.nxp.com/docs/en/data-sheet/IMX6ULZCEC.pdf?pspll=1
276,https://www.nxp.com/docs/en/data-sheet/MPC8309EC.pdf?pspll=1
277,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/5xx-controllers/32-bit-microcontrollers:MPC563?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC563&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
278,https://www.nxp.com/products/processors-and-microcontrollers/power-architecture/qoriq-communication-processors/p-series/qoriq-p1024-15-single-and-dual-core-communications-processors:P1024?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/P1024&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
279,https://www.nxp.com/webapp/Download?colCode=LS1021A&location=null&pspll=1
280,https://www.nxp.com/webapp/Download?colCode=S32K3xxDS&location=null&pspll=1
281,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k1x-mainstream/kinetis-k12-50-mhz-microcontrollers-mcus-with-optimized-features-based-on-arm-cortex-m4-core:K12_50?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K12_50&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
282,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-mature-processors/multimedia-applications-processors-low-power-high-performance-arm9-core:i.MX21?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX21&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
283,https://www.nxp.com/docs/en/data-sheet/VYBRIDRSERIESEC.pdf?pspll=1
284,https://www.nxp.com/docs/en/data-sheet/IMX50CEC.pdf?pspll=1
285,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k20-100-mhz-full-speed-usb-mixed-signal-integration-microcontrollers-based-on-arm-cortex-m4-core:K20_100?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K20_100&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
286,https://www.nxp.com/docs/en/data-sheet/MC9S08RG60.pdf?pspll=1
287,https://www.nxp.com/docs/en/data-sheet/MC9328MX21S.pdf?pspll=1
288,https://www.nxp.com/docs/en/data-sheet/MC68HC912D60A.pdf?pspll=1
289,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/i-mx-rt-crossover-mcus/i-mx-rt1170-crossover-mcu-family-first-ghz-mcu-with-arm-cortex-m7-and-cortex-m4-cores:i.MX-RT1170?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX-RT1170&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
290,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-6-processors/i-mx-6ull-single-core-processor-with-arm-cortex-a7-core:i.MX6ULL?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX6ULL&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
291,https://www.nxp.com/products/processors-and-microcontrollers/arm-processors/i-mx-applications-processors/i-mx-7-processors/i-mx-7ulp-family-ultra-low-power-with-graphics:i.MX7ULP?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX7ULP&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
292,https://www.nxp.com/products/processors-and-microcontrollers/legacy-mpu-mcus/5xx-controllers/32-bit-microcontrollers:MPC533?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC533&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
293,https://www.nxp.com/docs/en/data-sheet/MFR4310RM.pdf?pspll=1
294,https://www.nxp.com/docs/en/data-sheet/LPC15XX.pdf?pspll=1
295,https://www.nxp.com/docs/en/data-sheet/IMX6SLCEC.pdf?pspll=1
296,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/k-series-cortex-m4/k2x-usb/kinetis-k24-120-mhz-full-speed-usb-256kb-sram-microcontrollers-mcus-based-on-arm-cortex-m4-core:K24_120?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/K24_120&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
297,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/general-purpose-mcus/lpc1100-cortex-m0-plus-m0/scalable-entry-level-32-bit-microcontroller-mcu-based-on-arm-cortex-m0-cores:LPC1100?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/LPC1100&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
298,https://www.nxp.com/docs/en/data-sheet/MPC5606S.pdf?pspll=1
299,https://www.nxp.com/docs/en/data-sheet/LPC11D14.pdf?pspll=1
300,https://www.nxp.com/products/processors-and-microcontrollers/power-architecture/mpc5xxx-microcontrollers/ultra-reliable-mpc56xx-mcus/ultra-reliable-mpc564xa-mcu-for-automotive-industrial-engine-management:MPC564xA?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/MPC564xA&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
301,https://www.nxp.com/products/processors-and-microcontrollers/arm-microcontrollers/i-mx-rt-crossover-mcus/i-mx-rt1160-crossover-mcu-family-high-performance-mcu-with-arm-cortex-m7-and-cortex-m4-cores:i.MX-RT1160?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/i.MX-RT1160&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
302,https://www.nxp.com/products/processors-and-microcontrollers/additional-mpu-mcus-architectures/8-bit-s08-mcus/8-bit-cost-effective-with-can-d-mcus:S08D?tab=Documentation_Tab&pspll=1&SelectedAsset=Documentation&ProdMetaId=PID/DC/S08D&fromPSP=true&assetLockedForNavigation=true&componentId=2&leftNavCode=1&pageSize=25&Documentation=Documentation/100980000996212993340``Data%20Sheets&linkline=Data%20Sheet&fpsp=1
